,movie_id,name,first_score,last_score,genre
2883,458573,Pi,0.0772,0.5423,Thriller
794,20502309,Murder in Greenwich,-0.8689,0.5267,Thriller
685,14662019,Mindwarp,-0.4939,0.25,Thriller
3615,6475757,Karz,-0.4019,0.5423,Thriller
2231,3004194,The Business,0.4601,-0.4215,Thriller
1554,4681364,Street Smart,-0.5267,-0.3818,Thriller
3427,33279374,Baishe Srabon,-0.6124,-0.4215,Thriller
509,23844677,"East Side, West Side",-0.7096,0.5023,Thriller
236,14337425,The Invitation,0.4019,0.2263,Thriller
1034,11635934,A Woman's Face,-0.7579,0.8442,Thriller
934,2894603,Bruiser,0.3612,-0.8176,Thriller
3137,32273564,Ferocious Planet,-0.9091,-0.3612,Thriller
2,1591973,"Hush… Hush, Sweet Charlotte",0.7579,0.5106,Thriller
1037,19296306,Journey into Fear,0.1779,-0.5423,Thriller
1690,15810661,Saroja,0.4767,0.7096,Thriller
1987,13182925,Fear,-0.6486,0.4707,Thriller
2314,8039370,Open Graves,-0.7717,-0.5106,Thriller
1083,8776448,A Dirty Carnival,-0.4404,0.9042,Thriller
468,15453651,Salvage,-0.8176,-0.91,Thriller
516,17738146,Kiss Toledo Goodbye,-0.8271,-0.1513,Thriller
82,2614244,Sangharsh,-0.8519,0.4588,Thriller
519,24620257,The Altruist,-0.8225,-0.8032,Thriller
459,15945437,Cannibal Apocalypse,-0.7964,0.4939,Thriller
2057,28010622,Lady Killer,0.4404,-0.2732,Thriller
2929,531747,Frequency,-0.765,0.5719,Thriller
1075,1623252,Rich and Strange,0.4939,-0.4588,Thriller
2192,4299478,Hidden Agenda,-0.5994,-0.296,Thriller
758,13687674,Chocolate: Deep Dark Secrets,0.0772,0.5413,Thriller
1189,19958360,Mirrors,0.34,-0.7845,Thriller
2842,311765,Batman: Mask of the Phantasm,-0.8402,-0.9001,Thriller
2395,18632376,Escape 2000,-0.7506,-0.34,Thriller
2021,9129523,Speed,0.2732,0.802,Thriller
9,6575053,Deepstar Six,0.2732,0.5106,Thriller
360,18793244,Recoil,-0.9246,-0.5423,Thriller
1966,8981188,Sunset Grill,0.4588,-0.5574,Thriller
735,146908,Scarlet Street,-0.1027,0.7964,Thriller
1840,24041290,Crash: The Mystery of Flight 1501,0.1027,-0.34,Thriller
355,3879903,The Dungeonmaster,-0.4588,-0.9716,Thriller
3300,2583417,Street Kings,-0.8919,0.7351,Thriller
3219,6218651,Lal Baadshah,-0.6705,0.296,Thriller
971,15837920,Dream Girl,-0.0516,-0.0516,Thriller
356,20839451,Sonic Impact,-0.7964,-0.9052,Thriller
2134,602789,The Nanny,-0.296,-0.4816,Thriller
1938,2983487,Ultraviolet,0.4939,0.2732,Thriller
3227,20993667,The Canyon,0.0772,0.1779,Thriller
1692,123464,Fail-Safe,-0.5859,-0.5994,Thriller
2834,7548126,Gorilla at Large,0.1027,-0.8934,Thriller
77,11161265,Games,0.8625,-0.296,Thriller
1781,25575984,My Neighbor's Secret,0.9118,0.0516,Thriller
53,5720418,The Beast from Haunted Cave,-0.7845,-0.5994,Thriller
650,17192514,Varudu,0.1655,-0.1531,Thriller
2959,32343017,Daughter of the Tong,-0.6597,-0.4404,Thriller
250,1880039,The Harder They Fall,-0.4215,-0.2023,Thriller
117,3263044,The Body Snatcher,-0.8176,-0.8176,Thriller
103,725468,Murder by Death,-0.6908,-0.0516,Thriller
1154,22136681,The Jailhouse,0.25,-0.4767,Thriller
1938,2983487,Ultraviolet,0.4939,0.2732,Thriller
146,20225590,Solstorm,-0.296,-0.6486,Thriller
1713,28074095,Larceny on the Air,-0.4404,0.296,Thriller
1484,34953010,Zero Dark Thirty,-0.4404,0.6705,Thriller
2160,5020340,Jewel Thief,-0.5267,-0.6908,Thriller
2889,2485103,Vice Squad,-0.3612,-0.4215,Thriller
3465,12636214,Eyewitness,0.5423,-0.7964,Thriller
2685,24485169,The President's Mystery,-0.4019,-0.6249,Thriller
1147,18246654,The Substitute,-0.5574,-0.4215,Thriller
2903,18777685,Belly 2: Millionaire Boyz Club,-0.0772,-0.7351,Thriller
3471,10459622,The Squeeze,-0.4588,0.1531,Thriller
3331,4306224,Devil in a Blue Dress,0.0516,0.8591,Thriller
2311,27863892,Margin Call,-0.2732,-0.8402,Thriller
501,6744353,Gumnaam,0.7964,-0.6597,Thriller
92,28115795,Essential Killing,-0.8658,-0.5994,Thriller
3172,5092969,Le Doulos,0.5574,0.4404,Thriller
2253,8414188,The Naked Prey,-0.1877,0.4939,Thriller
2384,14740301,Tarantulas: The Deadly Cargo,-0.1779,0.4215,Thriller
2856,26315574,Savages,0.5859,-0.6486,Thriller
3309,25214825,Housefull,0.6249,0.25,Thriller
2531,28236076,Sanctum,0.2263,0.3818,Thriller
2478,12525687,Dead End Drive-In,-0.6808,0.1779,Thriller
3218,3583927,2LDK,0.6124,0.5719,Thriller
2273,28335313,That Woman Opposite,-0.6908,0.3182,Thriller
695,13919299,The Devil’s Gift,-0.5574,-0.5994,Thriller
1171,19671715,Heart of Midnight,0.2057,-0.4588,Thriller
1741,4907569,Out for a Kill,0.5106,-0.8481,Thriller
1640,10193848,Hideaway,-0.8481,-0.3612,Thriller
2654,4059223,88 Minutes,-0.7579,-0.3612,Thriller
974,12315045,Dead Air,0.4215,-0.9231,Thriller
442,16814130,Star Runner,0.743,-0.4215,Thriller
526,4600879,City of Ghosts,-0.4222,-0.9222,Thriller
2947,26044505,The Flying Serpent,-0.891,-0.6486,Thriller
2797,18855599,The Crime of the Century,-0.6597,-0.6597,Thriller
3364,4730,Batman Forever,-0.1531,0.4404,Thriller
3108,9034331,Qerq,0.3818,-0.5267,Thriller
1307,8620409,The Dead Girl,-0.6369,0.765,Thriller
1813,3487956,The Hills Have Eyes,-0.6705,0.5719,Thriller
292,673469,Flatliners,-0.5106,-0.3412,Thriller
257,2642113,Time of Favor,0.7506,0.8934,Thriller
1927,31361887,Seeding of a Ghost,-0.743,-0.8316,Thriller
1208,17384479,Ransom,-0.6249,-0.743,Thriller
3443,667194,American Gigolo,0.3612,-0.5423,Thriller
2958,1695219,Vertical Limit,-0.1779,-0.4939,Thriller
3236,6406551,Johnny Was,-0.6486,0.8481,Thriller
2156,18328543,Ten Dead Men,-0.8555,-0.9442,Thriller
1800,12308598,Shinjuku Incident,0.4019,0.296,Thriller
425,34006698,The Red Robin,0.4404,0.6705,Thriller
2958,1695219,Vertical Limit,-0.1779,-0.4939,Thriller
824,27662044,Murder in New Hampshire: The Pamela Wojas Smart Story,-0.6908,-0.4404,Thriller
2087,21606161,The Man Between,0.2732,0.5267,Thriller
1807,261364,Agent Cody Banks,0.4767,0.6808,Thriller
376,22844430,A Good Baby,-0.6486,0.2732,Thriller
869,12139238,Tooth And Nail,-0.2732,-0.9753,Thriller
730,1966863,Emperor of the North,-0.4939,-0.4404,Thriller
2946,1388981,Cold Creek Manor,-0.4019,0.0258,Thriller
2767,23851782,The Ghost Train,0.6249,0.7409,Thriller
3278,560431,Stranger on the Third Floor,-0.6908,-0.3182,Thriller
948,3346956,Private Hell 36,-0.6705,0.8176,Thriller
2408,684771,Enemy of the State,0.5423,0.0644,Thriller
2690,25469888,Utharam,-0.4228,-0.6808,Thriller
2703,23892630,Abashiri Prison,-0.872,-0.3818,Thriller
2632,3978358,The Medusa Touch,-0.6908,-0.9022,Thriller
3057,21821426,Blackmail,0.5106,0.5927,Thriller
1390,25660133,The Caller,0.296,-0.9052,Thriller
204,19841894,Afterwards,-0.2732,0.4019,Thriller
2979,9461535,The Hit,0.0498,-0.296,Thriller
2580,12234659,Zombie Island Massacre,-0.8074,-0.296,Thriller
2623,16158652,La hora de los valientes,-0.5994,-0.34,Thriller
2624,12054679,The Tournament,0.6901,-0.6124,Thriller
709,7688046,Sea of Fear,0.4767,-0.6808,Thriller
3072,6233834,Hogfather,-0.7783,-0.7783,Thriller
3298,24061036,Borderline,-0.7906,-0.6486,Thriller
163,1046769,Speed 2: Cruise Control,-0.4939,0.3182,Thriller
1525,1167483,Stigmata,-0.6597,0.3818,Thriller
1025,9610735,Protégé,-0.4939,-0.4404,Thriller
6307,74848,Killer of Sheep,0.1027,0.4404,Drama
2336,6640035,Jogger's Park,0.765,0.4404,Drama
5894,5538370,The Sinister Urge,-0.6124,-0.6705,Drama
1474,32546276,Memories in March,-0.9136,-0.7964,Drama
2734,2796566,The Firm,0.4588,0.3182,Drama
4386,5526916,Naked Weapon,-0.5994,0.3182,Drama
7676,16168084,Engal Anna,-0.34,0.2023,Drama
2247,18963921,Little Annie Rooney,-0.128,-0.25,Drama
9674,34884502,Portrait of a Mobster,0.5574,-0.8555,Drama
504,5216472,Claire's Knee,0.6249,0.3818,Drama
9470,7731039,I Love You,0.4767,0.8074,Drama
5252,36425670,Tomchi,-0.7003,-0.0211,Drama
3976,25405543,What If...,0.8658,0.6597,Drama
110,5697632,Hurricane Streets,0.1779,-0.6705,Drama
2063,1797028,La Reine Margot,-0.5994,0.128,Drama
4513,12891285,Mauvaise Graine,0.4588,-0.2732,Drama
5306,4815029,The War Within,-0.8126,-0.4767,Drama
5908,25516824,Rosa Blanca,-0.4019,-0.8225,Drama
9608,31156629,Karumadikkuttan,0.631,0.4767,Drama
1175,13084160,Hail Mary,0.25,0.1779,Drama
3321,4795395,White Room,-0.8957,-0.8957,Drama
39,2209027,Betty Blue,0.7783,-0.4404,Drama
1202,20391295,An Invisible Sign of My Own,-0.6808,0.9325,Drama
9357,18790870,Insaniyat,0.7096,-0.2023,Drama
936,34415528,Café de flore,-0.296,-0.8225,Drama
6366,12384049,College Coach,-0.2484,0.6597,Drama
673,4340789,The Dying Gaul,-0.1779,-0.1779,Drama
1298,689947,Southlander,0.7003,0.3182,Drama
6256,15438660,Raman Thediya Seethai,0.1531,-0.1531,Drama
9714,14615011,After Five,0.4939,0.5106,Drama
9210,15371010,Be a Wicked Woman,-0.6908,-0.6908,Drama
3179,4195543,Cookie's Fortune,-0.8271,-0.4019,Drama
7547,14093598,"Good-bye, My Lady",-0.6705,0.3612,Drama
3129,6643948,Sleeping Dogs Lie,0.2263,-0.5267,Drama
1818,15411938,Muqabla,-0.4404,-0.8885,Drama
9324,11142318,The Valiant,-0.2263,-0.2263,Drama
3664,265508,Shadowlands,0.7269,-0.9169,Drama
3064,4073679,The Stud,-0.296,-0.6249,Drama
5107,33447795,Suicide Forecast,-0.7096,0.1531,Drama
8421,6233834,Hogfather,-0.7783,-0.7783,Drama
7417,544413,Speak,0.4019,0.765,Drama
1789,1070097,The Princess and the Warrior,-0.3818,0.4588,Drama
3907,13158735,Juninatten,-0.0516,0.1779,Drama
3237,31831869,33 Postcards,0.3182,0.4939,Drama
7396,4607239,Having A Wild Weekend,-0.4404,-0.2732,Drama
3379,31039968,Hanna's War,0.0772,-0.8074,Drama
9688,23752458,Personal Affair,0.1027,-0.1027,Drama
4746,14884678,Death in Love,-0.5106,0.7184,Drama
4344,4099355,Keeping the Promise,0.3182,0.3182,Drama
4421,376920,Bandini,-0.9042,-0.5848,Drama
580,2750980,Heavens Fall,-0.7579,0.5859,Drama
7360,23028763,The Golden Spiders: A Nero Wolfe Mystery,0.6369,-0.4767,Drama
4009,29195648,Blind Corner,0.903,0.5267,Drama
9845,26118204,Lady with Red Hair,-0.6486,0.8074,Drama
2905,12231265,Tears in the Rain,0.4019,0.6369,Drama
7059,30959201,Khel,0.5574,0.3818,Drama
3961,2571604,The Exorcism of Emily Rose,-0.6908,-0.8126,Drama
2939,14914760,Why Has Bodhi-Dharma Left for the East?,0.34,0.7184,Drama
8350,29070972,All You Need Is Love – Meine Schwiegertochter ist ein Mann,-0.25,0.8271,Drama
6421,22878411,Crack in the Mirror,-0.6808,0.3818,Drama
3813,35340704,The Cheat,0.8271,-0.1779,Drama
7747,30886678,The Least Among You,-0.8658,0.5859,Drama
7258,18089720,Duska,-0.1823,-0.4019,Drama
7994,11671832,Sleuth,-0.6249,0.3612,Drama
7226,10193,Enter the Dragon,0.7351,-0.6705,Drama
7900,73371,The Black Pirate,-0.4767,0.765,Drama
4083,29416595,Another Day,-0.2755,0.7227,Drama
1628,9162738,Stablemates,0.25,0.4215,Drama
8815,32951860,The Kingdom of Twilight,-0.4404,0.5719,Drama
7204,396282,Beat Street,0.7003,-0.5574,Drama
2827,27546169,Turn of Faith,0.4767,-0.3612,Drama
2185,19411945,The Bridge to Nowhere,0.4767,0.023,Drama
12,12978934,The Deep End of the Ocean,-0.802,0.4118,Drama
2622,2251890,Maine Pyaar Kyun Kiya?,0.624,0.4939,Drama
4504,4431656,Take the Lead,-0.3612,0.2732,Drama
1451,20946348,Thangamani Rengamani,0.5233,0.6369,Drama
6436,31093366,"C'mon, Let's Live a Little",0.3612,0.4939,Drama
8109,16921881,Alive,-0.7506,-0.8689,Drama
7220,1245739,Heimat,0.8658,0.8658,Drama
9066,32759800,Brecha,-0.875,-0.2263,Drama
2142,12425109,Idol of the Crowds,-0.4215,0.8807,Drama
7,15585766,The Rats of Tobruk,0.5719,-0.6908,Drama
8424,318810,8½,-0.4767,0.0516,Drama
65,61494,Naughty Marietta,0.4939,0.6486,Drama
240,6527956,The Cool Mikado,0.1531,-0.5267,Drama
7015,26118288,A Gentleman After Dark,-0.4588,-0.296,Drama
7658,2337008,Walkout,-0.4404,-0.1531,Drama
9422,542202,Strictly Ballroom,0.8126,0.4215,Drama
3401,9833145,The Great Man,0.6808,0.7184,Drama
801,612656,The Funeral,-0.3612,-0.9382,Drama
6145,6242323,Simon,0.5859,-0.0772,Drama
1246,10801014,Amici miei Atto II,-0.4767,-0.4767,Drama
3716,3466894,The Christmas Blessing,-0.3182,0.4939,Drama
8708,4103051,Saravana,0.4588,0.3182,Drama
931,23299279,Let's Talk About Youth,0.7096,0.4019,Drama
910,12453903,Vlak u snijegu,0.2732,0.6486,Drama
3374,573304,The Wedding Banquet,0.5719,0.5574,Drama
9807,734207,Oldboy,-0.5106,0.4019,Drama
2273,3527643,Prayer of the Rollerboys,-0.9524,-0.6597,Drama
4429,32415578,The Eden Formula,-0.6597,-0.6597,Drama
5959,8086374,The Debt Collector,-0.4767,-0.3182,Drama
2140,7194623,West,0.6369,-0.4588,Drama
8940,2018332,The Street with No Name,0.3612,-0.7506,Drama
3769,15117778,Desperate Characters,-0.5267,0.5719,Drama
1271,886892,Breaker Morant,-0.8625,-0.5583,Drama
6947,31156887,Ponmudipuzhayorathu,-0.0258,-0.0258,Drama
5003,3792950,Permanent Vacation,0.5859,0.5859,Drama
4265,1242607,Tobruk,-0.5423,0.6705,Drama
8796,31109161,Senior Year,-0.1531,-0.7096,Drama
8645,171078,Nixon,-0.6249,0.25,Drama
8436,17354667,Kaddu Beykat,0.1531,0.4939,Drama
3113,1573108,The Jacksons: An American Dream,0.7351,0.0772,Drama
1065,19268144,The Call of the Wild,-0.7096,-0.7506,Drama
9841,9762916,Spiral,0.7717,-0.3818,Drama
8489,3844016,Cracked Eggs and Noodles,0.128,-0.4404,Drama
5254,10436186,Loveaholic,0.3612,0.5334,Drama
224,31496522,Chalo Dilli,0.4404,-0.8225,Drama
9125,17220001,Transgression,0.3182,0.3182,Drama
4914,5169996,The Man in the Iron Mask,-0.5574,0.6369,Drama
7659,31147066,Shame,0.7906,-0.34,Drama
2737,2510608,Nayak,0.5423,0.5574,Drama
6688,3360725,A Time for Drunken Horses,-0.5994,0.1779,Drama
9751,31416813,"1993 Bombay, March 12",0.3612,0.8834,Drama
1948,20361901,The Christmas Card,0.128,0.6808,Drama
8958,26554950,Anna Lucasta,0.2023,0.4939,Drama
2333,14141946,Tough Guys Don't Dance,-0.3612,-0.0644,Drama
5515,2984225,Night Skies,0.4767,-0.1531,Drama
9028,44302,Amélie,-0.3182,0.5859,Drama
6665,22542212,Hurt,0.7713,-0.3818,Drama
3275,19596597,Sherlock Holmes,-0.8779,-0.2023,Drama
4288,5473121,The Luck of Ginger Coffey,0.4588,-0.6815,Drama
1896,26283819,Whale,-0.1779,0.0772,Drama
5822,24751153,The Lost Man,-0.25,0.7506,Drama
168,31967555,Khwab,0.6808,0.6597,Drama
3410,30250518,An Arcadian Maid,0.25,0.3182,Drama
3316,759820,Debt of Honour,-0.7351,0.4215,Drama
669,4213154,The White Countess,0.4019,-0.5789,Drama
5932,12032423,In the Valley of Elah,-0.5994,-0.9186,Drama
7393,8890448,El Alma de bandoneón,0.5574,0.4215,Drama
6534,5452233,Sara,0.5719,0.6249,Drama
3343,74391,The Immigrant,-0.6705,0.296,Drama
2471,30042062,The Newcomers,-0.4588,0.9009,Drama
4848,4219204,Hercules,-0.5267,0.7717,Drama
8554,34470730,Ustanicka ulica,-0.6705,0.296,Drama
3297,17594419,Green Dolphin Street,0.6369,-0.6705,Drama
6530,8056688,The Prize,0.8399,-0.5267,Drama
1079,1598832,Sesame Street presents Follow That Bird,0.7096,0.9022,Drama
9214,1996624,Other People's Money,0.8442,0.34,Drama
7637,31499731,Sesham,-0.5423,0.8979,Drama
1255,684515,Zapata: El sueño de un héroe,-0.5994,0.25,Drama
2232,24304179,Mix Me a Person,-0.5423,-0.2732,Drama
7490,2363625,Der Tunnel,0.34,-0.296,Drama
6922,9205739,Maw`ed Gharam,0.25,0.6249,Drama
8675,3769324,The Furies,0.3612,-0.631,Drama
2624,1306645,Edward II,0.9042,-0.5267,Drama
8681,29130076,A Barefoot Dream,0.5859,0.5994,Drama
7598,32884822,Bezawada,0.7579,0.8225,Drama
1269,17968290,Pyaar Tune Kya Kiya,0.5574,0.5719,Drama
3663,781758,Little Women,0.5267,0.3182,Drama
7760,17227386,Asukh,-0.6124,-0.4019,Drama
9728,4110795,Fay Grim,-0.7783,-0.7783,Drama
4575,29434198,Midnight Son,-0.6597,-0.9201,Drama
4007,11604569,I Live My Life,0.1531,0.0258,Drama
4936,5739238,Tomorrow's Memoir,-0.8689,-0.8074,Drama
7804,10386609,Frauengefängnis,-0.9349,-0.9001,Drama
5496,214324,The Shop on Main Street,-0.4404,-0.5859,Drama
4769,15007612,W.C. Fields and Me,-0.5994,0.5859,Drama
8261,12405367,Conflict,-0.5719,0.6486,Drama
6690,4306582,The Public Eye,0.6486,-0.7184,Drama
1804,23471953,The Trojan Women,-0.5719,-0.847,Drama
6512,28299508,Submarine X-1,-0.5574,-0.0258,Drama
6165,4646185,The Sum of All Fears,-0.7269,0.631,Drama
1612,4485134,Garbo Talks,-0.5719,-0.6369,Drama
2088,6004372,Grace of My Heart,0.4215,0.8402,Drama
8717,13688725,Queen Sized,-0.8591,0.1658,Drama
6449,24456623,The Kate Logan Affair,-0.3612,-0.3612,Drama
6083,12561211,Fate Is the Hunter,-0.8225,-0.4019,Drama
1433,6523148,Vanaja,-0.6369,0.5267,Drama
4094,22727,Otaku no Video,0.0697,-0.296,Drama
5731,23941382,Immortals,-0.1531,-0.128,Drama
7120,11849222,Magnifico,-0.5759,0.899,Drama
9884,2154438,White Man's Burden,-0.4215,0.4767,Drama
9875,3956399,Thambi,-0.8658,0.7783,Drama
694,15569792,Goonda,-0.128,0.9136,Drama
1867,190416,Baby Doll,-0.0258,-0.8555,Drama
3261,1690244,Age of Consent,0.2732,0.3182,Drama
9752,3044685,The Spider and the Fly,-0.4767,-0.1263,Drama
296,32907146,Avere vent'anni,0.5994,-0.1531,Drama
4627,33435997,Aakhri Ghulam,0.5859,0.5859,Drama
171,32098611,Karishma Kudrat Ka,0.3182,0.3182,Drama
5203,7837323,The Nun and the Devil,0.7269,0.4215,Drama
1737,12009929,Two-Minute Warning,0.7783,-0.6908,Drama
2124,752155,Runaway Jury,-0.7964,0.1779,Drama
2358,18907448,Wicked as they Come,-0.4767,0.2023,Drama
8001,770260,For the Boys,0.8126,0.9109,Drama
9270,8848464,Friends Forever,0.2023,-0.1779,Drama
9694,21513056,Son-Rise: A Miracle of Love,0.7351,0.9217,Drama
2319,26834075,Punaradhivasam,0.8957,0.6369,Drama
1391,10542206,Untraceable,-0.1027,-0.5859,Drama
16,4466226,The Saddest Music in the World,-0.4404,-0.6597,Drama
9528,13807049,Shoot On Sight,-0.2263,-0.5267,Drama
7732,35119605,Al Halfout,0.4215,-0.5423,Drama
4124,3377729,Luckytown,-0.7003,0.3818,Drama
9731,9668048,Bose,0.5574,0.2732,Drama
4923,9612342,A Degree of Murder,-0.34,0.4215,Drama
7802,343404,Withnail and I,0.4767,0.3612,Drama
9611,7833777,Une belle fille comme moi,-0.5267,0.6369,Drama
1873,19355191,Zombie Honeymoon,-0.4767,0.7717,Drama
9161,9179200,Topaze,0.6486,0.6486,Drama
5025,770144,The Fabulous Baker Boys,0.8807,0.7506,Drama
2855,33238319,The Reunion,-0.6369,0.7269,Drama
6182,30683911,Lake Consequence,-0.2732,0.0516,Drama
798,6394251,Flirt,-0.1531,0.5859,Drama
4342,27816569,Blessed,-0.25,0.2023,Drama
2134,32240381,Kill the Love,0.9042,-0.3612,Drama
2111,33974026,Lola and Billy the Kid,-0.899,-0.5859,Drama
1087,10404153,Notebook,0.4404,-0.296,Drama
5801,3446656,Mikey and Nicky,0.4019,0.2023,Drama
8157,3832964,Irreconcilable Differences,0.128,0.128,Drama
3004,277006,Star Trek: The Motion Picture,0.2732,0.4215,Drama
7503,26730794,Mangalam Veettil Manaseswari Gupta,0.5719,0.5719,Drama
9504,2298338,Welcome to the Dollhouse,-0.5994,-0.6705,Drama
5874,5276483,Le Beau Mariage,-0.296,0.8957,Drama
3335,23655532,The Story of Two Women,-0.7506,-0.7506,Drama
1817,5374099,Sonhos de Peixe,0.0772,0.5659,Drama
756,7533751,One Night Stand,-0.8885,-0.802,Drama
3715,184158,Iris,0.4404,-0.7906,Drama
7643,11551728,Four Walls,0.0772,-0.6369,Drama
5275,22739770,In the Beginning,0.4215,0.34,Drama
5391,61186,The Big House,-0.7184,-0.25,Drama
6182,30683911,Lake Consequence,-0.2732,0.0516,Drama
9795,2622639,Iceman,-0.4404,0.128,Drama
1407,10328139,The Brothers Bloom,0.872,0.8126,Drama
9708,625714,The Big Kahuna,0.5994,-0.296,Drama
1685,33097020,Dilwaala,0.3818,0.3818,Drama
4155,33976201,Poovarasan,-0.3612,-0.6124,Drama
5144,27388121,My Friend Flicka,-0.4033,0.4404,Drama
6490,5735181,The Dragon of Evil Against the Saint Warrior,-0.3182,-0.8481,Drama
9954,10827350,Shoot,-0.0516,0.0516,Drama
7532,1045457,Finding Neverland,0.8402,0.4215,Drama
5666,21847912,Mr. North,0.5994,0.7096,Drama
551,16198418,Dirt Merchant,-0.8176,0.2023,Drama
6081,35249448,The Assassins,0.128,0.2732,Drama
3078,32751209,Massacre,0.4215,-0.8591,Drama
4016,24138832,The Beachcomber,0.7351,0.4939,Drama
433,31377787,Going Home,-0.9169,-0.0772,Drama
7929,31336743,The Music Never Stopped,-0.6597,-0.4019,Drama
4183,3982642,The Undercover Man,0.0258,-0.765,Drama
3533,11862690,Juno,0.7184,0.5574,Drama
5243,9243079,Fracture,-0.9292,-0.8338,Drama
3485,14955031,We'll Meet Again,-0.8271,-0.7269,Drama
931,23299279,Let's Talk About Youth,0.7096,0.4019,Drama
2281,18185668,Nomads of the North,-0.7096,-0.5859,Drama
2875,19795169,Love Story,-0.5106,-0.4019,Drama
8912,3129169,Samaritan Girl,0.8658,-0.2846,Drama
8530,1961644,Hanover Street,-0.4404,0.9186,Drama
1871,32411625,This Angry Age,-0.4767,0.802,Drama
1692,5759874,The Aftermath,-0.4404,-0.8316,Drama
2403,21511956,The Case of the Scorpion's Tail,-0.6808,0.1027,Drama
1204,20942331,The Spiders,-0.296,0.0772,Drama
3466,1875611,People Will Talk,0.4588,-0.8625,Drama
4896,1338461,Birdy,0.4767,0.6124,Drama
547,17996335,What's Your Raashee?,0.3818,0.5574,Drama
4928,28722788,Dekh Kabira Roya,0.7717,0.7579,Drama
4646,5602768,Challenger,0.0258,0.3612,Drama
3542,6701452,Boy on a Dolphin,-0.5423,0.5719,Drama
8476,33159887,Prem Pratigyaa,0.4939,-0.8176,Drama
9229,35667502,Sengathu Bhoomiyilae,-0.5574,-0.3818,Drama
8925,6201873,The Winslow Boy,0.5106,0.5574,Drama
8082,26527042,Warm Nights on a Slow Moving Train,-0.6908,-0.6908,Drama
7633,14589005,Little Miss Broadway,0.7506,0.1779,Drama
1391,10542206,Untraceable,-0.1027,-0.5859,Drama
3,18188932,Up and Down,-0.872,-0.6369,Drama
336,33851109,Williamsburg,0.8316,0.8316,Drama
5995,35493336,Aparajita Tumi,-0.6597,0.0665,Drama
2240,30040998,Magic City Memoirs,0.1027,0.7184,Drama
9150,9305105,Cooking with Stella,-0.4588,-0.4588,Drama
4379,77460,Boxing Helena,-0.4939,0.2263,Drama
1236,34006698,The Red Robin,0.4404,0.6705,Drama
1181,7031132,Perfume: The Story of a Murderer,-0.8442,-0.4404,Drama
6857,31322483,Man of Straw,0.8051,-0.5994,Drama
2848,1793072,From the Heart,-0.4588,0.7906,Drama
354,23260995,Hell on Frisco Bay,-0.9184,0.3182,Drama
847,2303104,Herbie Goes Bananas,0.4939,-0.1779,Drama
8520,8907936,Amigomío,0.0516,0.0516,Drama
858,4640513,The Second Chance,0.5106,-0.3182,Drama
7209,23817664,Moment of Truth: Cradle of Conspiracy,0.1779,-0.6908,Drama
9782,19353900,Amal,0.5106,0.4172,Drama
6679,2289768,The King of Marvin Gardens,-0.3818,-0.5719,Drama
