,movie_id,name,first_score,last_score,pageviews,genre
1448,17323415,Bride Wars,0.8074,0.8442,19435.583415678524,Romance Film
195,705925,Far and Away,-0.9042,0.7906,19399.441864295128,Romance Film
1320,13485985,"Angus, Thongs and Perfect Snogging",0.4767,0.4939,19141.692687747032,Romance Film
785,475977,Can't Hardly Wait,0.743,-0.2991,19038.376811594204,Romance Film
924,36454546,Northanger Abbey,0.4588,0.3182,19032.8713768116,Romance Film
1953,3588990,Northanger Abbey,0.7003,0.5574,19032.8713768116,Romance Film
1079,5095233,John Tucker Must Die,-0.5423,-0.3612,18693.61791831357,Romance Film
1210,32026934,Seeking a Friend for the End of the World,-0.8519,0.4588,18672.62335309618,Romance Film
1566,2019025,Desperately Seeking Susan,0.0772,-0.4019,18348.343708827404,Romance Film
832,3448857,Mr. Magoo,-0.7574,-0.6808,18023.85243741765,Romance Film
1294,25547948,The Big Street,-0.4588,0.4404,17704.26581027668,Romance Film
269,17578735,An Education,0.765,0.8442,17015.135046113308,Romance Film
1696,167724,Jungle Fever,-0.4588,0.4019,16599.451498682476,Romance Film
2079,6882738,Tum Bin,-0.8126,0.6369,16573.933794466404,Romance Film
1313,30857702,Virgin Territory,-0.5994,0.2732,16466.673089591568,Romance Film
506,5162128,Okkadu,0.5994,0.4215,16431.392704216076,Romance Film
1186,985064,Viva Las Vegas,0.7003,0.8519,16252.387187088272,Romance Film
584,4066047,Hollywoodland,0.6697,0.6486,16223.844532279314,Romance Film
1760,1836603,Hum Tumhare Hain Sanam,-0.4767,0.5719,16202.75691699605,Romance Film
135,6703617,The Forbidden Kingdom,0.6597,-0.6908,16196.758399209484,Romance Film
245,10044747,Mungaru Male,0.4939,-0.8442,16054.11956521739,Romance Film
1031,18279525,Ajab Prem Ki Ghazab Kahani,0.8126,0.7506,16048.45808629776,Romance Film
808,2184458,Hustle & Flow,-0.3818,0.3182,15850.955286561266,Romance Film
154,1525408,The Legend of Bagger Vance,0.9217,0.4019,15686.590579710148,Romance Film
1925,12758034,Hannah Montana: The Movie,0.705,0.7964,15642.138092885376,Romance Film
1135,76353,The Shop Around the Corner,0.5719,0.6124,15579.050065876154,Romance Film
1189,3146380,Hope Floats,0.5106,-0.2755,15567.128458498026,Romance Film
470,258732,The American President,0.4215,0.4215,15328.415596179184,Romance Film
1301,30515,The Big Country,0.5719,-0.6908,15316.608366271412,Romance Film
1132,781946,Breaking the Waves,0.128,0.0258,15289.473320158104,Romance Film
1963,972970,Waiting to Exhale,0.6369,0.3182,15289.401762187088,Romance Film
1704,474527,Confessions of a Teenage Drama Queen,-0.3818,0.6124,15256.705368906454,Romance Film
1071,436955,Benny & Joon,-0.6369,0.8402,15214.16699604743,Romance Film
489,26818875,What's Your Number?,0.5574,0.2144,15164.8125,Romance Film
310,27907826,Mankatha,-0.7964,-0.6705,15154.872282608696,Romance Film
1669,7764230,Black Beauty,0.5859,0.8807,15110.316205533598,Romance Film
217,31811736,Black Beauty,0.5859,0.4215,15110.316205533598,Romance Film
286,4844617,City Hunter,0.3182,0.7096,14920.142786561264,Romance Film
1580,3303622,Father of the Bride Part II,0.3818,-0.2732,14770.842885375494,Romance Film
187,34025292,The Five-Year Engagement,0.7506,0.6808,14473.620553359682,Romance Film
622,16596475,The Boat That Rocked,0.1935,0.4215,14336.242177206852,Romance Film
1912,594240,Kate & Leopold,-0.34,0.4215,14271.459815546772,Romance Film
1561,157239,Star Trek: Insurrection,0.4939,0.4939,14042.645586297762,Romance Film
1172,1613245,Kadhalan,0.1531,-0.2732,14038.801054018446,Romance Film
1503,176489,Joe Versus the Volcano,-0.6124,0.6486,14021.184782608696,Romance Film
1363,1597877,Intolerable Cruelty,-0.128,0.5574,14017.151350461134,Romance Film
1593,15883386,Parugu,0.7906,0.1779,13878.542490118576,Romance Film
542,8120239,Heyy Babyy,0.3612,0.2023,13648.596590909092,Romance Film
1720,3152877,Summer Rental,-0.4019,0.8462,13642.441946640314,Romance Film
1372,5541530,Memoirs of a Geisha,-0.4767,0.9169,13566.463438735178,Romance Film
528,940565,Monsoon Wedding,-0.4939,0.4939,13537.7950428195,Romance Film
1066,261364,Agent Cody Banks,0.4767,0.6808,13507.169713438736,Romance Film
353,181353,Leave Her to Heaven,-0.5106,0.8225,13472.96739130435,Romance Film
436,897481,Just One of the Guys,0.296,0.4215,13355.055335968378,Romance Film
1867,5348774,Kadhalar Dhinam,-0.4767,0.5719,13277.8125,Romance Film
1191,180993,"Now, Voyager",-0.9118,0.2023,13246.974308300396,Romance Film
1494,887135,The Portrait of a Lady,-0.0516,0.35,13159.880928853756,Romance Film
1096,3032361,"You, Me and Dupree",-0.1027,-0.2263,13099.29677206851,Romance Film
1303,217819,Ryan's Daughter,-0.7351,0.5542,12999.654808959156,Romance Film
2011,4933146,My Super Ex-Girlfriend,-0.6652,-0.4215,12947.094532279314,Romance Film
394,18230,La Jetée,-0.891,-0.7906,12830.544137022398,Romance Film
743,22824908,Why Did I Get Married Too?,0.2023,0.0772,12791.314888010538,Romance Film
1174,113464,Hannah and Her Sisters,0.4019,-0.3182,12790.79512516469,Romance Film
1441,2122517,A Walk in the Clouds,0.4215,0.4019,12774.121706192358,Romance Film
1614,5419425,Daddy's Little Girls,0.4767,-0.1531,12749.717885375494,Romance Film
1133,2193661,Taras Bulba,-0.7184,-0.6551,12744.91831357049,Romance Film
1744,2425809,Mississippi Masala,-0.25,0.25,12580.672183794466,Romance Film
1751,15336376,The Good Witch,-0.5574,-0.4201,12541.04199604743,Romance Film
742,9546734,Just Married,0.296,0.3818,12498.549407114624,Romance Film
143,935892,Blue Hawaii,0.5719,0.0129,12474.861989459814,Romance Film
2029,21761120,Three Men in a Boat,0.7783,0.8126,12355.272727272728,Romance Film
424,3576873,All Dogs Go to Heaven 2,0.0258,0.8126,12173.421936758894,Romance Film
1161,6058681,Bommarillu,0.3182,0.7964,12149.344861660078,Romance Film
1175,1565181,The Money Pit,0.0516,0.7906,12049.84255599473,Romance Film
768,682275,The Preacher's Wife,0.8807,0.5574,11990.421442687748,Romance Film
1659,4864939,Ek Duuje Ke Liye,0.6369,-0.7906,11980.90983201581,Romance Film
1465,9540203,Tujhe Meri Kasam,0.6369,-0.25,11915.16444334651,Romance Film
118,265891,The Great Race,0.6249,-0.7096,11880.38924571805,Romance Film
1571,9467480,King Solomon's Mines,-0.0258,0.4767,11823.71129776021,Romance Film
43,8905156,King Solomon's Mines,0.4939,0.8442,11823.71129776021,Romance Film
1418,12918906,The Love Guru,-0.7096,0.34,11647.431818181818,Romance Film
686,1545870,She's Gotta Have It,0.7717,0.9524,11364.81093544137,Romance Film
814,76643,A Woman Under the Influence,-0.4497,0.4315,11329.361001317524,Romance Film
1633,3186031,Kyon Ki,0.6682,-0.3612,11311.035079051382,Romance Film
1325,3105139,The Mirror Has Two Faces,-0.3818,0.802,11286.369565217392,Romance Film
224,13888061,Sadak,0.2023,-0.4767,11270.308959156786,Romance Film
1238,10999486,Awarapan,-0.7814,0.128,11246.850872859026,Romance Film
12,2209027,Betty Blue,0.7783,-0.4404,11191.007246376812,Romance Film
1759,1364174,The Barefoot Contessa,-0.296,-0.3612,11103.438735177866,Romance Film
1545,31361599,Mujhse Fraaandship Karoge,-0.5719,0.9517,11031.872282608696,Romance Film
893,7580904,Kadhal Desam,0.34,0.9364,11031.656126482214,Romance Film
829,11932765,The Courtship of Eddie's Father,0.2732,-0.6249,10999.88611660079,Romance Film
335,7701711,Luck by Chance,0.8442,0.9413,10915.950592885374,Romance Film
2063,8548898,Music and Lyrics,0.34,0.8834,10755.761528326746,Romance Film
1860,8166078,Ab Tumhare Hawale Watan Saathiyo,0.4588,0.4939,10732.64410408432,Romance Film
888,29146986,Mere Brother Ki Dulhan,-0.5423,0.7346,10708.73097826087,Romance Film
1950,101943,The Goodbye Girl,-0.4019,0.835,10629.88274044796,Romance Film
2075,6827148,Nuvvu Naaku Nachav,0.4939,0.7845,10535.426136363636,Romance Film
1758,19518500,Pyaasa,0.2023,-0.1027,10395.972332015812,Romance Film
550,2251890,Maine Pyaar Kyun Kiya?,0.624,0.4939,10298.134387351778,Romance Film
1544,5318353,Curse of the Golden Flower,0.4939,-0.5719,10192.217061923584,Romance Film
1734,3075802,Date Movie,0.0772,0.3612,10037.898550724636,Romance Film
572,5700623,Superman II: The Richard Donner Cut,-0.5106,0.3875,10023.253952569168,Romance Film
1206,2602021,How Stella Got Her Groove Back,0.807,0.8885,9997.26350461133,Romance Film
1568,5089524,Muqaddar Ka Sikandar,-0.7351,0.7906,9872.521739130434,Romance Film
1666,5252749,Swashbuckler,-0.7717,0.2732,9871.791666666666,Romance Film
515,1205027,A Very Long Engagement,-0.4939,-0.3818,9858.45026350461,Romance Film
503,2598262,Murmur of the Heart,0.34,-0.2263,9837.039113965746,Romance Film
1243,13098785,Sweet Charity,0.4215,0.5267,9697.16526679842,Romance Film
1349,5218383,Vallavan,0.4767,-0.6369,9609.226613965742,Romance Film
573,23977758,I Hate Luv Storys,0.5719,0.9001,9409.096179183136,Romance Film
999,4345625,Pocahontas II: Journey to a New World,-0.9643,0.4215,9265.477602108038,Romance Film
873,7328023,Mere Yaar Ki Shaadi Hai,0.4939,-0.1531,9256.727272727274,Romance Film
966,23615900,Camp Rock 2: The Final Jam,0.8834,0.4927,9184.210803689064,Romance Film
175,9420496,Doli Saja Ke Rakhna,0.5984,0.8807,9175.561264822136,Romance Film
900,29129487,The Lost Valentine,-0.7804,0.8519,9097.573369565218,Romance Film
667,19238378,Nuvve Kavali,0.6369,0.6808,9078.49275362319,Romance Film
1338,26982554,Sharpay's Fabulous Adventure,0.0772,-0.25,9062.782608695654,Romance Film
477,871130,Raising Helen,0.7841,-0.3612,9052.70256916996,Romance Film
1761,881249,Eat Drink Man Woman,-0.0258,0.743,9036.02766798419,Romance Film
883,4672611,Teen Witch,0.2846,0.9153,9008.65036231884,Romance Film
948,907949,Bulworth,-0.6124,0.2235,8996.837615283268,Romance Film
2081,3178137,One from the Heart,0.7845,-0.5574,8972.752635046114,Romance Film
796,3900596,Lamhe,0.4939,0.5106,8950.097743741766,Romance Film
348,5334800,The Good German,-0.8422,-0.7783,8926.17885375494,Romance Film
878,13392017,Nights in Rodanthe,0.5719,0.8807,8827.706027667984,Romance Film
291,10328139,The Brothers Bloom,0.872,0.8126,8801.59980237154,Romance Film
951,277158,America's Sweethearts,-0.4019,-0.0516,8783.562252964426,Romance Film
1768,1275719,Vampire Hunter D: Bloodlust,-0.1154,0.836,8767.713768115942,Romance Film
90,2952395,Dangerous Beauty,0.5719,-0.6908,8767.440052700924,Romance Film
93,35889525,The Merry Wives of Windsor,0.8442,0.8442,8718.951910408432,Romance Film
51,699336,Nine Months,0.7906,0.4767,8682.716979578392,Romance Film
1891,2355009,Juwanna Mann,-0.5423,0.6908,8658.891304347828,Romance Film
1677,193882,Two Women,-0.7906,0.4939,8573.282855731224,Romance Film
935,3287871,Phir Bhi Dil Hai Hindustani,0.6249,0.5106,8558.938405797104,Romance Film
1061,770144,The Fabulous Baker Boys,0.8807,0.7506,8532.1875,Romance Film
1695,1365411,My Cousin Rachel,0.128,-0.6908,8480.74522397892,Romance Film
1374,296997,Love's Labour's Lost,0.128,-0.1531,8442.800724637682,Romance Film
67,1822878,Stealing Beauty,0.7964,0.7096,8413.749011857708,Romance Film
1842,1265864,Brassed Off,0.2732,0.9423,8408.193181818184,Romance Film
1740,5150937,Cinderella III: A Twist in Time,0.2263,-0.7351,8395.116106719368,Romance Film
1506,18798887,The Family That Preys,0.8885,0.7003,8370.635869565216,Romance Film
1621,832222,A Thin Line Between Love and Hate,-0.4588,0.4588,8274.938735177866,Romance Film
65,29545870,Beware the Gonzo,0.1531,0.7184,8226.656126482212,Romance Film
1972,2071706,Robin and Marian,0.1531,-0.4215,8209.780303030302,Romance Film
1065,45126,Anne of the Thousand Days,0.3182,-0.8074,8203.762351778656,Romance Film
2078,7903143,Kadhalukku Mariyadhai,0.6369,-0.6486,8171.413125823452,Romance Film
777,2415806,Inventing the Abbotts,-0.4588,0.9199,8070.821393280632,Romance Film
2086,12643712,Haan Maine Bhi Pyaar Kiya,-0.5434,0.9549,7925.851778656127,Romance Film
1488,1380361,View from the Top,-0.7506,0.4588,7808.228919631093,Romance Film
1346,4923868,Wild Hearts Can't Be Broken,-0.7506,0.5574,7785.311347167325,Romance Film
939,1365985,Bob & Carol & Ted & Alice,0.9595,0.802,7766.326581027668,Romance Film
400,1412446,They All Laughed,0.9022,0.6369,7708.299901185772,Romance Film
696,61508,Mr. Deeds Goes to Town,0.4588,0.8074,7656.886363636364,Romance Film
658,7440264,Mujhe Kucch Kehna Hai,0.6124,0.8194,7553.47224967062,Romance Film
554,4971356,Dumm Dumm Dumm,0.802,-0.1695,7544.9659914361,Romance Film
392,2359987,Lucky: No Time for Love,0.8625,0.6214,7532.951086956522,Romance Film
345,19398747,Chinna Thambi,0.0075,0.0075,7499.396739130434,Romance Film
1791,2304640,Defending Your Life,-0.4767,0.3612,7456.110177865612,Romance Film
1787,24445186,Did You Hear About the Morgans?,0.5859,0.4939,7339.334239130435,Romance Film
1038,1682270,What a Way to Go!,0.7845,0.8442,7307.173089591567,Romance Film
938,5526916,Naked Weapon,-0.5994,0.3182,7305.666007905139,Romance Film
408,5999816,The Quiet American,0.4404,-0.8546,7270.059288537551,Romance Film
1594,33042258,Thérèse Raquin,-0.7184,0.765,7256.303524374176,Romance Film
1212,214312,A Man and a Woman,-0.9118,0.2023,7255.874505928853,Romance Film
752,3598984,The Constant Gardener,-0.8176,0.2382,7214.862648221344,Romance Film
1370,151535,Donovan's Reef,0.4404,-0.5267,7127.91773715415,Romance Film
1679,3162951,One Crazy Summer,-0.7579,0.6369,7076.416337285902,Romance Film
1856,5256886,Maine Dil Tujhko Diya,0.5267,0.4215,7064.916996047432,Romance Film
546,156628,The Bad and the Beautiful,-0.296,0.5034,7062.134881422925,Romance Film
1075,99022,"Rachel, Rachel",-0.765,0.6997,6987.90036231884,Romance Film
438,22154516,Away We Go,-0.1027,0.5574,6983.065711462451,Romance Film
137,5879984,Thirumalai,0.4767,0.765,6982.512022397892,Romance Film
954,3728120,Aathi,0.3818,-0.7269,6981.917984189723,Romance Film
1199,4355887,Ice Castles,0.765,0.9628,6970.782608695652,Romance Film
117,17996335,What's Your Raashee?,0.3818,0.5574,6963.315217391305,Romance Film
22,3322205,Dil Hai Ke Manta Nahin,0.5574,0.6115,6919.923666007905,Romance Film
105,6809403,Unnai Ninaithu,0.5574,0.3612,6778.788537549408,Romance Film
1413,24014809,Ishqiya,0.25,-0.2023,6748.247694334651,Romance Film
2051,5030108,Lesa Lesa,-0.7003,0.8126,6736.468379446641,Romance Film
2035,1871167,Welcome to Mooseport,0.5423,0.8442,6731.046607378129,Romance Film
1788,1635059,The Purple Rose of Cairo,-0.5106,-0.7828,6718.644598155467,Romance Film
1536,1829909,Kisna: The Warrior Poet,-0.4019,0.5106,6663.75790513834,Romance Film
423,146908,Scarlet Street,-0.1027,0.7964,6598.027173913044,Romance Film
574,4018810,All About Anna,0.8779,-0.34,6528.184782608695,Romance Film
1411,2980843,Love Comes Softly,-0.4767,0.854,6519.478919631093,Romance Film
1309,713375,My Stepmother Is an Alien,-0.4767,-0.3761,6487.801218708828,Romance Film
2026,960657,The Life and Death of Colonel Blimp,-0.5994,0.4404,6459.39558629776,Romance Film
1601,4655520,12B,0.5994,-0.5994,6379.268362977602,Romance Film
455,142482,Cries and Whispers,-0.4019,0.4588,6326.000988142292,Romance Film
964,736262,The Sure Thing,-0.2263,0.4215,6319.482131093543,Romance Film
516,2917185,The Young Girls of Rochefort,0.3182,0.3182,6313.171195652174,Romance Film
775,1202791,Raise Your Voice,0.6908,0.7003,6297.978425559947,Romance Film
242,2261407,3-Iron,-0.3182,0.7184,6254.468050065876,Romance Film
113,68108,All That Heaven Allows,0.5267,-0.4767,6243.699604743083,Romance Film
1654,13144048,Saajan Chale Sasural,0.7184,-0.1531,6215.862648221345,Romance Film
228,1326091,Kuch Naa Kaho,0.5106,0.5574,6196.187747035573,Romance Film
531,4568016,Jodi No.1,0.4939,0.6486,6183.624423583663,Romance Film
1638,9416837,Leatherheads,-0.4215,0.3612,6170.10918972332,Romance Film
1062,8401840,Captain Corelli's Mandolin,0.6124,-0.3182,6070.406126482213,Romance Film
257,468342,The Cooler,-0.7184,-0.296,6057.294795783927,Romance Film
2028,62111,Dark Victory,0.6908,0.0516,6037.648221343874,Romance Film
1718,685720,The Last Tycoon,0.2716,-0.296,6020.075757575757,Romance Film
2055,6961461,The Other Boleyn Girl,-0.7506,0.7184,6002.995553359683,Romance Film
1841,8243850,Shart: The Challenge,0.0772,0.8779,5998.664361001317,Romance Film
993,1962520,Keeping the Faith,0.765,0.7717,5991.052536231884,Romance Film
1556,6954370,The Other Sister,0.4019,0.5267,5934.97159090909,Romance Film
1936,5222282,Peaceful Warrior,0.8779,0.5859,5919.972990777338,Romance Film
1560,9123604,The End of the Affair,0.5859,0.5859,5912.376235177865,Romance Film
587,2342514,My Summer of Love,0.4215,0.4897,5849.643445322793,Romance Film
2068,24584915,Random Hearts,0.1655,-0.4939,5843.181818181818,Romance Film
982,33183721,Big Miracle,-0.5267,-0.128,5838.629446640316,Romance Film
1962,18002411,Thenmavin Kombath,0.6369,-0.6908,5806.387516469038,Romance Film
261,17968290,Pyaar Tune Kya Kiya,0.5574,0.5719,5796.164361001317,Romance Film
760,692682,A Walk on the Moon,-0.296,0.4588,5789.488636363636,Romance Film
75,1371113,Being Julia,0.7496,-0.0258,5777.974308300395,Romance Film
828,7513196,The Watermelon Woman,0.4939,-0.3612,5764.814723320159,Romance Film
1361,11270245,Pyaar Ishq Aur Mohabbat,0.7783,0.836,5700.213768115942,Romance Film
936,6809387,Poovellam Kettuppar,0.4767,0.2263,5694.630681818181,Romance Film
201,209301,From the Terrace,-0.9217,0.4404,5693.066699604744,Romance Film
1430,374885,Moscow on the Hudson,-0.5994,0.8625,5689.661561264822,Romance Film
881,2441439,Two Moon Junction,0.6908,0.5106,5688.227931488801,Romance Film
1030,29689391,Oh My Friend,0.4767,0.34,5687.489130434783,Romance Film
629,754810,Children of Paradise,0.1779,-0.0258,5681.828804347826,Romance Film
527,6501479,Jagadeka Veerudu Athiloka Sundari,0.6908,0.6124,5672.537549407115,Romance Film
1057,1365472,Written on the Wind,-0.4215,-0.8271,5671.483695652174,Romance Film
1451,26687336,Yamla Pagla Deewana,0.5574,0.6249,5670.304347826087,Romance Film
1342,18372339,Jaal: The Trap,-0.4588,-0.8481,5669.056735836627,Romance Film
729,573304,The Wedding Banquet,0.5719,0.5574,5668.581027667984,Romance Film
1007,706370,The Truth About Cats & Dogs,0.3182,0.6597,5603.781126482214,Romance Film
1263,2920843,"Move Over, Darling",-0.6597,0.6187,5597.615365612648,Romance Film
426,6701484,Thiruda Thirudi,-0.4404,0.5994,5531.182559288538,Romance Film
366,7200857,I Think I Love My Wife,0.9468,0.743,5526.044795783926,Romance Film
754,11601053,Tuff Turf,-0.4588,0.3612,5505.004117259551,Romance Film
23,25958067,Break Ke Baad,0.4767,0.3612,5490.002635046113,Romance Film
1802,7022631,Promises! Promises!,0.4678,0.5719,5480.849555335969,Romance Film
434,9633777,Ninaithen Vandhai,0.7845,-0.0267,5474.062252964427,Romance Film
1153,1703792,Kissing Jessica Stein,-0.4019,0.34,5464.909090909092,Romance Film
1379,2520368,Lost and Delirious,0.0516,0.3182,5461.187911725955,Romance Film
979,13107779,Dulhe Raja,-0.4767,0.5267,5451.881752305666,Romance Film
24,17758086,Crazy on the Outside,-0.5106,-0.3291,5402.476943346508,Romance Film
2065,30804670,Chalet Girl,-0.5719,0.7964,5396.527173913044,Romance Film
1239,16514599,Kotha Bangaru Lokam,0.6124,-0.1027,5375.17885375494,Romance Film
1235,9381735,Kanda Naal Mudhal,-0.3818,0.4019,5374.881175889328,Romance Film
1865,23810745,Theeradha Vilaiyattu Pillai,0.1531,-0.128,5348.173913043478,Romance Film
933,204809,A Chinese Ghost Story,-0.5423,0.4939,5308.283102766798,Romance Film
1706,5593097,Texasville,-0.2732,-0.8074,5299.778656126482,Romance Film
1399,161877,This Sporting Life,-0.4215,0.1027,5287.356966403162,Romance Film
2101,677389,Dr. T & the Women,0.3818,0.3612,5285.030797101449,Romance Film
549,68084,Adam's Rib,-0.34,0.25,5240.592885375494,Romance Film
1362,1348785,The Librarian: Quest for the Spear,0.25,0.4404,5236.766304347826,Romance Film
